,fma_track_id,title.1,name,bit_rate,duration,genre_top
32728,13134,Devika Nandana,Bud Melvin,256000.0,226.0,Electronic
32729,13135,These are the Best Days,Bud Melvin,256000.0,152.0,Electronic
32730,13136,The Strife of Love in a Dream,Bud Melvin,256000.0,111.0,Electronic
32751,13179,CompleteRaptor,Sagan,160000.0,2367.0,Rock
32757,13208,Dipl Link,My First Trumpet,320000.0,194.0,Electronic
32767,13227,Chariots of Sagan (Easter Egg),Sagan,192000.0,626.0,Rock
32768,13228,meuga oldskool,aelters / sagan,128000.0,166.0,Rock
32769,13229,dressed like space invade,aelters / sagan,128000.0,24.0,Rock
32770,13230,last lost lust,aelters / sagan,128000.0,147.0,Rock
32771,13231,top fuelers,aelters / sagan,128000.0,81.0,Rock
32772,13232,o caffettucce,aelters / sagan,128000.0,69.0,Rock
32773,13233,power dweller,aelters / sagan,128000.0,133.0,Rock
32774,13234,lucky steak,aelters / sagan,128000.0,121.0,Rock
32775,13235,hemi-cuda,aelters / sagan,128000.0,57.0,Rock
32776,13236,biloba looza,aelters / sagan,128000.0,64.0,Rock
32777,13237,squibbons are the winners,aelters / sagan,128000.0,176.0,Rock
32778,13239,radical 2J sucker car,aelters / sagan,128000.0,123.0,Rock
32779,13240,how safe?,aelters / sagan,128000.0,97.0,Rock
32780,13241,harpy finish,aelters / sagan,128000.0,222.0,Rock
32781,13242,goggles filled with oil,aelters / sagan,128000.0,83.0,Rock
32782,13244,"intro_ ride on, mother",daghoti.,256000.0,109.0,Electronic
32783,13245,my private urville,daghoti.,256000.0,240.0,Electronic
32784,13246,frumpi gras,daghoti.,256000.0,176.0,Electronic
32785,13247,monsieur mejot,daghoti.,256000.0,233.0,Electronic
32786,13248,daddy-o (tbc.),daghoti.,256000.0,347.0,Electronic
32787,13249,viberator,daghoti.,256000.0,312.0,Electronic
32788,13250,thinks eh kens it aw,daghoti.,256000.0,223.0,Electronic
32789,13251,whirligiggles,daghoti.,256000.0,253.0,Electronic
32790,13252,outro_ tattoo you,daghoti.,256000.0,122.0,Electronic
32791,13253,bonus track: percipience fiction,daghoti.,256000.0,258.0,Electronic
32800,13316,remains,Slob82,192000.0,174.0,Classical
32818,13368,Young Gangster,Umma Project,320000.0,504.0,Rock
32832,13392,Plant grafting,Hazardous Guadalupe,160000.0,280.0,Rock
32833,13393,Beach noises,Hazardous Guadalupe,160000.0,74.0,Rock
32834,13394,Umbrella day,Hazardous Guadalupe,160000.0,272.0,Rock
32835,13395,Tie rack,Hazardous Guadalupe,160000.0,82.0,Rock
32836,13396,Scissor crafts,Hazardous Guadalupe,160000.0,295.0,Rock
32837,13397,Audiovisual education,Hazardous Guadalupe,160000.0,178.0,Rock
32838,13398,Wizard words 3,Hazardous Guadalupe,160000.0,425.0,Rock
32839,13399,License plates,Hazardous Guadalupe,160000.0,295.0,Rock
32840,13400,Rubber stamps,Hazardous Guadalupe,160000.0,306.0,Rock
32841,13401,The smokehouse,Hazardous Guadalupe,160000.0,276.0,Rock
32842,13402,Baker's boon,Hazardous Guadalupe,160000.0,201.0,Rock
32843,13403,Forest rangers,Hazardous Guadalupe,128000.0,96.0,Rock
32844,13404,Dragon tales,Hazardous Guadalupe,128000.0,80.0,Rock
32845,13405,Jai alai,Hazardous Guadalupe,128000.0,51.0,Rock
32846,13406,The Maltese falcon,Hazardous Guadalupe,128000.0,39.0,Rock
32847,13407,Sitzing and schussing,Hazardous Guadalupe,128000.0,67.0,Rock
32848,13408,Nursery,Hazardous Guadalupe,128000.0,22.0,Rock
32849,13409,Editorial columns,Hazardous Guadalupe,128000.0,177.0,Rock
32850,13410,19th-century fashions,Hazardous Guadalupe,128000.0,54.0,Rock
32851,13411,Constellations,Hazardous Guadalupe,128000.0,160.0,Rock
32852,13412,Pond life,Hazardous Guadalupe,128000.0,256.0,Rock
32853,13413,Housewarming party,Hazardous Guadalupe,128000.0,197.0,Rock
32854,13414,Make a sale,Hazardous Guadalupe,128000.0,130.0,Rock
32855,13415,Norse myth,Hazardous Guadalupe,128000.0,150.0,Rock
32856,13416,Charge it,Hazardous Guadalupe,128000.0,25.0,Rock
32857,13417,Not quite Noah's ark,Hazardous Guadalupe,128000.0,137.0,Rock
32858,13418,Science subjects,Hazardous Guadalupe,128000.0,140.0,Rock
32859,13419,Outdoor art class,Hazardous Guadalupe,128000.0,22.0,Rock
32860,13420,Join a carpool,Hazardous Guadalupe,128000.0,24.0,Rock
32861,13421,Enamel,Hazardous Guadalupe,128000.0,196.0,Rock
32862,13422,Surveying Siberia,Hazardous Guadalupe,128000.0,42.0,Rock
32863,13423,U.S. Open,Hazardous Guadalupe,128000.0,185.0,Rock
32864,13424,Treasure hunt,Hazardous Guadalupe,128000.0,18.0,Rock
32865,13425,Mainly for lefties,Hazardous Guadalupe,128000.0,111.0,Rock
32866,13426,Hometown memories,Hazardous Guadalupe,128000.0,78.0,Rock
32867,13427,The yellow pages,Hazardous Guadalupe,128000.0,53.0,Rock
32868,13428,On the trail,Hazardous Guadalupe,128000.0,81.0,Rock
32869,13429,No work,Hazardous Guadalupe,128000.0,102.0,Rock
32870,13430,Queen of the dance,Hazardous Guadalupe,128000.0,244.0,Rock
32871,13431,Austrian tour,Hazardous Guadalupe,128000.0,64.0,Rock
32872,13432,Foreign money,Hazardous Guadalupe,128000.0,269.0,Rock
32873,13433,Traffic,Hazardous Guadalupe,128000.0,48.0,Rock
32874,13434,Sweded,Hazardous Guadalupe,128000.0,41.0,Rock
32875,13435,Ballet class,Hazardous Guadalupe,128000.0,224.0,Rock
32876,13436,Liquidity,Hazardous Guadalupe,128000.0,115.0,Rock
32877,13437,Horse sense,Hazardous Guadalupe,128000.0,194.0,Rock
32878,13438,Moving time,Hazardous Guadalupe,128000.0,54.0,Rock
32892,13478,glorious,Marlo Eggplant,128000.0,91.0,Rock
32893,13479,dear jesse,Marlo Eggplant,128000.0,128.0,Rock
32894,13480,beep beep,Marlo Eggplant,128000.0,91.0,Rock
32895,13481,it was summer,Marlo Eggplant,128000.0,211.0,Rock
32896,13482,mmm,Marlo Eggplant,128000.0,86.0,Rock
32897,13483,two cups of sugar,Marlo Eggplant,128000.0,175.0,Rock
32898,13484,johnny,Marlo Eggplant,128000.0,196.0,Rock
32899,13485,sewing tips,Marlo Eggplant,128000.0,218.0,Rock
32900,13486,scrabble feevah,Marlo Eggplant,128000.0,156.0,Rock
32901,13487,dedededoodoo,Marlo Eggplant,128000.0,158.0,Rock
33004,13806,Bonacisi,Manuele Atzeni,320000.0,176.0,Electronic
33005,13807,Crezima,Manuele Atzeni,320000.0,191.0,Electronic
33006,13808,NeVe,Manuele Atzeni,320000.0,192.0,Electronic
33007,13809,Little Star,Manuele Atzeni,320000.0,192.0,Electronic
33008,13810,Ouch The Couch feat. Franco Crudo,Manuele Atzeni,320000.0,182.0,Electronic
33063,13969,A Door Into the Dark,Victoire,256000.0,301.0,Electronic
33064,13970,Like a Miracle,Victoire,256000.0,311.0,Electronic
33065,13971,Orizzonte,Victoire,256000.0,314.0,Electronic
33066,13972,I Am Coming to Get My Things,Victoire,256000.0,293.0,Electronic
33067,13973,A Song for Arthur Russell,Victoire,256000.0,325.0,Electronic
33068,13974,India Whiskey,Victoire,256000.0,409.0,Electronic
33069,13975,Interlude From Song From the Uproar,Victoire,256000.0,204.0,Electronic
33071,13981,A De Em Df Ma,Aemae,260379.0,367.0,Electronic
33072,13982,"When In Naples, Eat",Die Elektrischen,320000.0,306.0,Electronic
33073,13983,Another Time,Gerritt,280280.0,195.0,Electronic
33074,13984,Bad People,Carson Day,263698.0,323.0,Electronic
33075,13985,Dual Rails Under Montana Snow,Die Elektrischen,320000.0,173.0,Electronic
33076,13986,Cocaine Lovin' Orange County Kids,Die Elektrischen,320000.0,508.0,Electronic
33077,13987,Forth-Reich,Die Elektrischen,320000.0,469.0,Electronic
33078,13988,Scent Of Broken Stones,Arastoo,274771.0,461.0,Electronic
33079,13989,Bellicose Asshole In Charge,Die Elektrischen,320000.0,378.0,Electronic
33080,13990,The Path Of Beaten Gold,Aemae,256707.0,385.0,Electronic
33081,13991,Sooz,Sonic Death Monkies,264937.0,202.0,Electronic
33082,13992,Another Place,Gerritt,270923.0,137.0,Electronic
33083,13993,Platitudes,Gerritt,279051.0,386.0,Electronic
33084,13994,Cruising Deep Space With Hendrix' Ghost And A Handful Of Green Globe Blotter,Die Elektrischen,320000.0,647.0,Electronic
33085,13995,"The Light Is Green, Go...Go!",Die Elektrischen,320000.0,97.0,Electronic
33086,13996,Calabi-Yau Space,Dielectric Minimalist All-Stars,260719.0,190.0,Electronic
33087,13997,Zell,Sonic Death Monkies,263113.0,524.0,Electronic
33098,14020,God Slick,Hank,192000.0,96.0,Rock
33099,14021,Carving Beef On Weck,Hank,192000.0,100.0,Rock
33100,14022,Whatever Happened To The Forster Appeal?,Hank,192000.0,107.0,Rock
33101,14023,Jimmy Falls Off Own Mountain,Hank,192000.0,142.0,Rock
33102,14024,Piggeries Conversion Delayed,Hank,192000.0,108.0,Rock
33103,14025,I'm just tired and depressed,Hank,192000.0,117.0,Rock
33104,14026,The Earless,Hank,192000.0,104.0,Rock
33105,14027,Heswall Diesel,Hank,192000.0,136.0,Rock
33106,14028,Blonde Wives And Dead Daughter,Hank,192000.0,139.0,Rock
33107,14029,I Was A Cop 'Til He Busted Me,Hank,192000.0,50.0,Rock
33108,14030,Ferox,Hank,192000.0,164.0,Rock
33109,14031,Taffy/Solo,Hank,192000.0,105.0,Rock
33110,14032,The Stomp Of Sloth,Hank,192000.0,101.0,Rock
33111,14033,Le Brumisateur,Hank,192000.0,129.0,Rock
33112,14034,15 Defreeze &amp; Top Gal.mp3,Hank,192000.0,108.0,Rock
33236,14350,Les Faiseurs De Zombi,T/M/K,320000.0,479.0,Rock
33252,14459,Mr. Astronaut Glenn,Terminal Lovers,256000.0,182.0,Rock
33253,14460,Shadow Driver,Terminal Lovers,256000.0,173.0,Rock
33254,14462,Straight Pipe Solution,Terminal Lovers,256000.0,334.0,Rock
33255,14463,Double Blind,Terminal Lovers,256000.0,222.0,Rock
33256,14464,Sacred and the Man,Terminal Lovers,256000.0,267.0,Rock
33257,14465,Stuffed With Rings,Terminal Lovers,256000.0,442.0,Rock
33282,14544,Shoot You Down,APB,256000.0,228.0,Rock
33283,14545,Higher the Climb,APB,256000.0,160.0,Rock
33284,14546,Power Crisis,APB,256000.0,206.0,Rock
33285,14547,Talk to Me,APB,256000.0,179.0,Rock
33286,14548,Choose Your Exit,APB,256000.0,165.0,Rock
33287,14550,Higher And Higher,Psychic TV,256000.0,328.0,Rock
33288,14551,Slow Roman,Psychic TV,256000.0,615.0,Rock
33289,14554,New york Story,Psychic TV,256000.0,506.0,Rock
33314,14657,The Things You Did,We vs. Death,256000.0,323.0,Rock
33425,15089,Come Back,Happy Elf,320000.0,273.0,Electronic
33426,15090,Sexmachine,Happy Elf,320000.0,232.0,Electronic
33427,15091,Dream On,Happy Elf,320000.0,246.0,Electronic
33428,15092,Love Life,Happy Elf,320000.0,267.0,Electronic
33429,15093,Another Day,Happy Elf,320000.0,266.0,Electronic
33438,15270,fiscal responsibility rainbow,Jeva,128000.0,227.0,Electronic
33446,15377,5 (Rimbaud version),ElMaes,192000.0,300.0,Electronic
33447,15378,5 (Hot roddy full length version),ElMaes,192000.0,426.0,Electronic
33448,15379,Mi (Glitch version),ElMaes,192000.0,151.0,Electronic
33449,15380,5 (Mclouds 7 version),ElMaes,192000.0,225.0,Electronic
33450,15381,5 (Calebs full on waxed apple dub),ElMaes,192000.0,340.0,Electronic
33451,15382,Mi (Punk version),ElMaes,192000.0,286.0,Electronic
33452,15383,5 (Cookie five goes mad in East Dulwich),ElMaes,192000.0,304.0,Electronic
33453,15384,Mi (Boring version),ElMaes,192000.0,302.0,Electronic
33454,15385,5 (Original loud-amped),ElMaes,192000.0,319.0,Electronic
33506,15525,Sofawende,Necronomikon Quartett,192000.0,253.0,Rock
33507,15526,Wave rider,Necronomikon Quartett,192000.0,212.0,Rock
33508,15527,Song of tomorrow,Necronomikon Quartett,192000.0,193.0,Rock
33509,15528,Tube music part IV,Necronomikon Quartett,192000.0,191.0,Rock
33510,15529,Auf Stelzen durch die Wueste,Necronomikon Quartett,192000.0,380.0,Rock
33511,15530,Future 03,Necronomikon Quartett,192000.0,461.0,Rock
33563,15680,Chechnya on a dance floor (part 2),Nambavan,-1.0,2624.0,Electronic
33628,15850,ghost,Jesus du Dos,160000.0,270.0,Rock
33629,15851,charlie,Jesus du Dos,160000.0,112.0,Rock
33630,15852,du vin,Jesus du Dos,160000.0,119.0,Rock
33648,15895,Last Night The DJ Shaved My Ass,Nambavan,160000.0,310.0,Electronic
33649,15896,Shooting On The Gay-Party,Nambavan,160000.0,334.0,Electronic
33650,15897,Sad Song,Nambavan,160000.0,238.0,Electronic
33651,15898,Tunnel,Nambavan,160000.0,256.0,Electronic
33652,15899,You Should Be Dancing Dub,Nambavan,160000.0,214.0,Electronic
33653,15900,Together,Happy Elf,192000.0,232.0,Electronic
33654,15901,Down on the floor,Happy Elf,192000.0,238.0,Electronic
33655,15902,Mistake,Happy Elf,192000.0,219.0,Electronic
33656,15903,Nicht allein,Happy Elf,192000.0,224.0,Electronic
33657,15904,Africa,Happy Elf,192000.0,259.0,Electronic
33658,15905,Weiter,Happy Elf,192000.0,239.0,Electronic
33659,15906,Wake up,Happy Elf,192000.0,227.0,Electronic
33660,15907,Like a love song,Happy Elf,192000.0,266.0,Electronic
33661,15908,Onbesli,Happy Elf,192000.0,254.0,Electronic
33662,15909,My MySpace,Happy Elf,192000.0,256.0,Electronic
33663,15910,Waves,Happy Elf,192000.0,223.0,Electronic
33698,15952,Out,Sminky,128000.0,174.0,Electronic
33699,15953,Angel N7,Sminky,192000.0,193.0,Electronic
33700,15954,Not wolfs,Sminky,128000.0,205.0,Electronic
33701,15955,Would you,Sminky,128000.0,249.0,Electronic
33702,15956,Everything's good,Sminky,128000.0,155.0,Electronic
33703,15957,Glass is the only way to hide,Sminky,192000.0,296.0,Electronic
33704,15958,Little girl on her planet,Sminky,192000.0,197.0,Electronic
33705,15959,Puppies in the space,Sminky,192000.0,248.0,Electronic
33706,15971,Alone,Happy Elf,192000.0,252.0,Electronic
33707,15972,Go to sleep,Kinley Caliper,192000.0,135.0,Electronic
33708,15973,Drive Through the Fields,Phil Reavis,192000.0,143.0,Electronic
33709,15974,Track 07,Flexor,192000.0,92.0,Electronic
33710,15975,Kidding,Cobson,192000.0,253.0,Electronic
33711,15977,End of turtle,Century Of Aeroplanes,192000.0,143.0,Electronic
33712,15978,Melody for you,Anton Oosterwijk,192000.0,210.0,Electronic
33713,15979,Red Smoke,Lee Rosevere,192000.0,419.0,Electronic
33714,15980,Track 2,Romme Bilger & Hanns Ahring,192000.0,471.0,Electronic
33715,15981,Liver,Nambavan,160000.0,210.0,Electronic
33716,15982,De reis,Troy,192000.0,257.0,Electronic
33717,15983,Orchard way,Sid Peacock,192000.0,265.0,Electronic
33718,15984,Huiskamer 1,Stefan van den Hout,192000.0,60.0,Electronic
33719,15998,You like Woody Allen,Century Of Aeroplanes,128000.0,370.0,Electronic
33720,15999,This will fall apart,Century Of Aeroplanes,128000.0,63.0,Electronic
33721,16000,End of turtle,Century Of Aeroplanes,128000.0,142.0,Electronic
33722,16001,I had the pear dream again,Century Of Aeroplanes,128000.0,356.0,Electronic
33723,16002,Hurling through the midwest,Century Of Aeroplanes,128000.0,94.0,Electronic
33724,16003,Dance no. 3,Century Of Aeroplanes,128000.0,175.0,Electronic
33725,16004,These things take time (to talk),Century Of Aeroplanes,128000.0,344.0,Electronic
33726,16005,A wooden man,Century Of Aeroplanes,128000.0,169.0,Electronic
33727,16006,Zither McPheerson,Century Of Aeroplanes,128000.0,293.0,Electronic
33728,16007,The most difficult lecture in the history of television,Century Of Aeroplanes,128000.0,250.0,Electronic
33729,16008,This will work somehow,Century Of Aeroplanes,128000.0,107.0,Electronic
33730,16009,Beneath the lights and salts,Century Of Aeroplanes,128000.0,187.0,Electronic
33808,16223,Liver,Nambavan,160000.0,210.0,Electronic
33809,16224,Otar kushanashvile,Nambavan,160000.0,191.0,Electronic
33810,16225,Babu po ebalu,Nambavan,160000.0,219.0,Electronic
33811,16226,Rebenok,Nambavan,160000.0,156.0,Electronic
33812,16227,Ostanemsya,Nambavan,160000.0,199.0,Electronic
33813,16228,Kroshka moya,Nambavan,160000.0,138.0,Electronic
33814,16229,Galaxy love,Nambavan,160000.0,137.0,Electronic
33815,16230,Foto 9x12,Nambavan,160000.0,221.0,Electronic
33816,16231,Liver (Distortion disco mix),Nambavan,160000.0,220.0,Electronic
33818,16244,intro (mondanglo live),daghoti.,256000.0,35.0,Electronic
33819,16245,(and dude) break we did,daghoti.,256000.0,137.0,Electronic
33820,16246,cashing in (the last of luck),daghoti.,256000.0,230.0,Electronic
33821,16247,afraid (of what my father taught me not to be afraid of),daghoti.,256000.0,119.0,Electronic
33822,16248,storm trooper (waiting to happen),daghoti.,256000.0,204.0,Electronic
33823,16249,transitory (are we nearly there yet?),daghoti.,256000.0,196.0,Electronic
33824,16250,(beat that case) with my eyes closed,daghoti.,256000.0,167.0,Electronic
33825,16251,save that girl (from a lifetime of limping),daghoti.,256000.0,108.0,Electronic
33826,16252,brouhaha (methinks not),daghoti.,256000.0,150.0,Electronic
33827,16253,refresh (please),daghoti.,256000.0,310.0,Electronic
33828,16254,bumblebee (music+fx),daghoti.,256000.0,136.0,Electronic
33841,16453,Cin Cin Man,3 Bears Quartet feat. E.O.R.,160000.0,291.0,Rock
33842,16454,Cin Cin Man (Lonely Planet Not A),E.O.R. feat. Luka,160000.0,240.0,Rock
33843,16455,Cin Cin Man 1,GJO,160000.0,31.0,Rock
33844,16456,Cin Cin Man (max/msp),Yamil Burguener,-1.0,240.0,Rock
33845,16457,Cincinman/intravertigo,MonoDei,256000.0,200.0,Rock
33846,16458,Cincinmusser,Jerry King Musser,-1.0,144.0,Rock
33847,16459,Cincin(wo)man,Xavi Marx,160000.0,225.0,Rock
33848,16460,Cincinman,Bad Duck L,160000.0,267.0,Rock
33849,16461,Cincinman Mahler Mix,Escha,96000.0,62.0,Rock
33850,16462,CinCinKopf,DerKopf,256000.0,211.0,Rock
33851,16463,Cin Cin Man 2,GJO,128000.0,81.0,Rock
33852,16464,CincinFamily,Family Perez-Hita,128000.0,78.0,Rock
33879,16593,Making Waves,dot tape dot,192000.0,160.0,Electronic
33880,16594,Travel Kit,dot tape dot,-1.0,199.0,Electronic
33881,16595,Island,dot tape dot,192000.0,214.0,Electronic
33882,16596,Sea-Scaping Monthly,dot tape dot,192000.0,363.0,Electronic
33883,16597,32,Nambavan,160000.0,173.0,Electronic
33884,16598,Podruga soldata,Nambavan,160000.0,250.0,Electronic
33885,16599,Kosmetichka,Nambavan,192000.0,178.0,Electronic
33886,16600,Vtoraya Lubov,Nambavan,160000.0,147.0,Electronic
33896,16618,Uno Para el Sol,Victrola,160000.0,125.0,Hip-Hop
33898,16620,SubwayFN,Victrola,160000.0,209.0,Hip-Hop
33899,16622,Pajaritos,Victrola,160000.0,44.0,Hip-Hop
33928,16704,Testing 1-2-3,Stark Effect,192000.0,185.0,Electronic
33929,16705,Eleven Smiles,Happy Elf,192000.0,234.0,Electronic
33930,16706,Black Sea,Djet,192000.0,254.0,Electronic
33931,16708,23 is hunting me,Popeye Experience,128000.0,153.0,Electronic
33932,16709,Tolik,Klaz*,192000.0,238.0,Electronic
33933,16710,Count Tony,Ton Rückert,192000.0,288.0,Electronic
33934,16711,The Jesus counting rhyme,Mombus,192000.0,118.0,Electronic
33935,16712,Music for losers,Jan van den Dobbelsteen,192000.0,390.0,Electronic
33936,16713,Three never does anything,FortyOne,192000.0,123.0,Electronic
33937,16714,14.jaehrige,Donny Hue and the Colors,128000.0,21.0,Electronic
33938,16715,Contact 1 2 3 4,Messer Chups,192000.0,167.0,Electronic
33939,16716,Lost Abacus II,Bedstead Tremolo,192000.0,180.0,Electronic
33940,16717,Math lesson from a shortwave radio,Jeffrey Letterly,192000.0,221.0,Electronic
33941,16718,Bat bi hiru lau,The Ronnie Wibbley Orchestra,192000.0,240.0,Electronic
33942,16719,1 plus 1=1 plus 1,Bud Melvin,192000.0,292.0,Electronic
33943,16720,Magic Number,Chenard Walcker,192000.0,311.0,Electronic
33944,16721,5,ElMaes,192000.0,318.0,Electronic
33945,16722,Fibonacci effect in two movements,Lanark,193597.0,200.0,Electronic
33946,16723,Papa Leone (Numerology version),Residuum,192000.0,239.0,Electronic
33947,16724,Intro,Cobson,192000.0,159.0,Rock
33948,16725,Kidding,Cobson,192000.0,253.0,Rock
33949,16726,The man who knows,Cobson,192000.0,299.0,Rock
33950,16727,Swingy song,Cobson,192000.0,162.0,Rock
33951,16728,Road,Cobson,192000.0,273.0,Rock
33952,16729,Bobby,Cobson,192000.0,227.0,Rock
33953,16738,Alone,Happy Elf,192000.0,252.0,Electronic
33954,16739,Turning around,Happy Elf,192000.0,225.0,Electronic
33955,16740,You foxy lady,Happy Elf,192000.0,230.0,Electronic
33956,16741,Cant make it,Happy Elf,192000.0,210.0,Electronic
33957,16742,My Monkey,Happy Elf,-1.0,205.0,Electronic
33989,16798,Jerusalem,Happy Elf,192000.0,279.0,Electronic
33990,16799,Slowshowinoslo,Happy Elf,192000.0,274.0,Electronic
33991,16800,We can work it out,Happy Elf,192000.0,269.0,Electronic
33992,16801,Ulanbator,Happy Elf,192000.0,294.0,Electronic
33993,16802,I love you (dub version),Happy Elf,192000.0,248.0,Electronic
33994,16803,So blue,Happy Elf,192000.0,260.0,Electronic
33995,16804,It's for you,Happy Elf,192000.0,305.0,Electronic
33996,16805,But sometimes,Happy Elf,192000.0,222.0,Electronic
33997,16806,Perfect guy,Happy Elf,192000.0,260.0,Electronic
33998,16807,Fly,Happy Elf,192000.0,275.0,Electronic
33999,16808,Don't make love in Paris,Happy Elf,192000.0,270.0,Electronic
34000,16830,"A. Villa, ""How High, "" Stairway to Stardom (1980?).",Sagan,160000.0,95.0,Rock
34001,16831,"""It's like we're deluded by nature""",Sagan,160000.0,226.0,Rock
34002,16832,Fixed Ayes (Slight Return),Sagan,160000.0,160.0,Rock
34003,16833,Closest Living Relations,Sagan,160000.0,409.0,Rock
34004,16834,"Fuguestate: Cosmic, brah...",Sagan,160000.0,379.0,Rock
34005,16835,FTL Dandelion Drive-by,Sagan,160000.0,118.0,Rock
34006,16836,Theme from 'Unseen Forces :: audio',Sagan,160000.0,276.0,Rock
34007,16837,"18, 000 BCE - Figurines of Vulva and Waterbird",Sagan,160000.0,341.0,Rock
34008,16838,JabPunPlus (OnePlusTwo),Sagan,160000.0,270.0,Rock
34009,16839,Eyes Fixed in Wonderment upon the End of the Cosmic Calendar,Sagan,160000.0,463.0,Rock
34010,16840,Credits,Sagan,160000.0,252.0,Rock
34011,16841,Rosetta Stoned,Sagan,160000.0,170.0,Rock
34028,16906,Bingo in the country,Happy Elf,128000.0,272.0,Electronic
34029,16907,I am falling,Happy Elf,128000.0,260.0,Electronic
34030,16908,I love you,Happy Elf,128000.0,274.0,Electronic
34031,16909,Bright normal deep,Happy Elf,128000.0,291.0,Electronic
34095,17061,Roadtrip,Phil Reavis,192000.0,187.0,Rock
34096,17062,Highway 17,Phil Reavis,192000.0,120.0,Rock
34097,17063,Three More Hours to Reno,Phil Reavis,192000.0,261.0,Rock
34098,17064,Return to Zero,Phil Reavis,192000.0,225.0,Rock
34099,17065,It's Alright,Phil Reavis,192000.0,510.0,Rock
34100,17066,A Walk in the Woods,Phil Reavis,192000.0,211.0,Rock
34101,17067,Squirrel Patrol,Phil Reavis,192000.0,97.0,Rock
34102,17068,Drive Through the Fields,Phil Reavis,192000.0,143.0,Rock
34103,17069,Gabby and Buck,Phil Reavis,192000.0,133.0,Rock
34104,17070,Broken Pipe Basement Surf,Phil Reavis,192000.0,122.0,Rock
34105,17085,West of Here,Phil Reavis,192000.0,264.0,Rock
34106,17086,Christian Barn Anthem,Phil Reavis,192000.0,133.0,Rock
34107,17087,Anything but the Truth,Phil Reavis,192000.0,159.0,Rock
34108,17088,Baboon Hearted Boy,Phil Reavis,192000.0,106.0,Rock
34109,17089,The Prisoner,Phil Reavis,192000.0,108.0,Rock
34110,17090,Troubled Times,Phil Reavis,192000.0,171.0,Rock
34111,17091,Clown Car,Phil Reavis,192000.0,113.0,Rock
34112,17092,Jiffy Pop,Phil Reavis,192000.0,162.0,Rock
34113,17093,High Over White Mountain,Phil Reavis,192000.0,404.0,Rock
34114,17094,Scooter,Phil Reavis,192000.0,81.0,Rock
34115,17095,Broke My Toe Today,Phil Reavis,192000.0,129.0,Rock
34116,17096,Wash Away the Shore,Phil Reavis,192000.0,150.0,Rock
34117,17097,So Long Until Tomorrow,Phil Reavis,192000.0,95.0,Rock
34118,17098,Arriving Home Drunk,Phil Reavis,192000.0,368.0,Rock
34119,17099,doda,Jeva,256000.0,251.0,Electronic
34120,17100,vokuls part 1,Jeva,256000.0,244.0,Electronic
34144,17327,Black Country,Tonstartssbandht,160000.0,209.0,Rock
34145,17328,Midnite Cobras,Tonstartssbandht,160000.0,265.0,Rock
34146,17329,Andy Summers,Tonstartssbandht,160000.0,217.0,Rock
34168,17481,The Tushita Heaven,Telecult Powers,256000.0,1601.0,Electronic
34169,17482,The Golden Shrine of Michael Aquarius,Telecult Powers,256000.0,1393.0,Electronic
34214,17639,bwow,Jeva,256000.0,207.0,Electronic
34237,17762,Full Throttle Lover,The Shining Path,192000.0,163.0,Electronic
34255,17834,How Can I Compare,Joe Pernice,256000.0,208.0,Rock
34256,17835,The Two of You Sleep,Joe Pernice,256000.0,132.0,Rock
34257,17844,Algorithm Of Desire,Measles Mumps Rubella,160000.0,295.0,Rock
34258,17845,Fantastic Success,Measles Mumps Rubella,160000.0,194.0,Rock
34259,17846,Libra Science,Measles Mumps Rubella,160000.0,270.0,Rock
34260,17847,Hollow Bodies,Measles Mumps Rubella,160000.0,305.0,Rock
34261,17848,Mythstery Of Zygo,Measles Mumps Rubella,160000.0,232.0,Rock
34262,17849,Apples To Echoes,Measles Mumps Rubella,160000.0,146.0,Rock
34263,17850,Nice Hollow Bodies,Measles Mumps Rubella,160000.0,320.0,Rock
34264,17851,Eyes of The Other,Good Omens,160000.0,284.0,Rock
34265,17852,Witch Party,Good Omens,192000.0,238.0,Rock
34266,17853,You're A Drag,Good Omens,160000.0,168.0,Rock
34267,17904,Appendix to Frequency Histograms for Predictor Variables,Learning Music,320000.0,184.0,Rock
34290,18106,nothing matters now,Jeva,256000.0,203.0,Electronic
34330,18212,do you like?,Jeva,256000.0,150.0,Electronic
34338,18289,Oscillations / Seagreen Serenades / Velvet Cave / You and I,Silver Apples,256000.0,614.0,Rock
34339,18292,Fractal Flow,Silver Apples,256000.0,261.0,Rock
34340,18293,Misty Mountain (a capella),Silver Apples,256000.0,108.0,Rock
34341,18295,Misty Mountain,Silver Apples,256000.0,199.0,Rock
34342,18298,I Have Known Love,Silver Apples,256000.0,230.0,Rock
34343,18300,A Pox On You,Silver Apples,256000.0,242.0,Rock
34344,18301,Red Brown Wave,Silver Apples,256000.0,148.0,Rock
34364,18368,Traumatology,ANAVAN,256000.0,217.0,Pop
34365,18369,You're Taking Me Out,ANAVAN,256000.0,105.0,Pop
34366,18370,BOOM,ANAVAN,256000.0,241.0,Pop
34367,18371,Off to a Fighting Start,ANAVAN,256000.0,207.0,Pop
34368,18372,The Perfect Sound,ANAVAN,256000.0,147.0,Pop
34369,18373,This Policy is a White Out,ANAVAN,256000.0,117.0,Pop
34370,18374,Time Killer,ANAVAN,256000.0,161.0,Pop
34434,18623,CHINA KING,Jeva,256000.0,202.0,Electronic
34435,18624,coco's theme,Jeva,256000.0,167.0,Electronic
